fecha,temperatura_media_C,humedad_relativa_%,velocidad_viento_m_s,velocidad_viento_km_h,precipitacion_mm_mes
2006-06-01,15.92,56.95,1.9,6.83,1.18
2006-07-01,17.3,37.57,2.06,7.41,0.05
2006-08-01,17.2,33.07,2.36,8.5,0.66
2006-09-01,19.1,29.66,2.57,9.26,0.83
2006-10-01,24.44,47.89,2.73,9.83,31.85
2006-11-01,23.91,51.75,2.77,9.96,45.54
2006-12-01,24.53,71.29,2.49,8.98,192.16
2007-01-01,22.56,81.28,2.18,7.85,231.64
2007-02-01,21.65,83.5,2.14,7.71,220.67
2007-03-01,20.68,84.13,1.95,7.03,155.37
2007-04-01,19.39,74.22,1.85,6.67,30.35
2007-05-01,13.47,64.14,2.24,8.08,9.65
2007-06-01,14.12,52.24,1.89,6.81,0.78
2007-07-01,12.93,38.93,2.17,7.82,0.23
2007-08-01,12.8,39.16,2.56,9.21,0.74
2007-09-01,20.3,38.03,2.67,9.63,10.62
2007-10-01,24.05,46.74,2.73,9.83,33.51
2007-11-01,22.62,51.89,2.82,10.17,56.46
2007-12-01,23.75,60.78,2.4,8.64,119.41
2008-01-01,22.34,78.95,2.05,7.37,254.28
2008-02-01,21.37,78.73,2.0,7.2,227.98
2008-03-01,19.92,85.31,2.07,7.45,196.38
2008-04-01,17.31,78.08,1.77,6.36,30.49
2008-05-01,14.8,61.41,1.91,6.89,0.92
2008-06-01,11.98,58.44,1.93,6.94,1.18
2008-07-01,16.97,49.67,2.01,7.22,0.0
2008-08-01,16.84,36.05,2.47,8.9,0.51
2008-09-01,17.94,34.26,2.82,10.15,0.68
2008-10-01,22.18,47.05,2.87,10.34,22.1
2008-11-01,24.58,50.08,2.77,9.98,50.51
2008-12-01,22.98,65.96,2.2,7.94,230.67
2009-01-01,22.32,70.07,2.03,7.32,119.38
2009-02-01,22.53,73.42,1.92,6.91,156.9
2009-03-01,21.57,73.04,1.72,6.19,131.07
2009-04-01,20.45,71.81,1.8,6.5,61.3
2009-05-01,17.64,63.44,1.76,6.34,24.87
2009-06-01,13.11,52.46,1.87,6.74,0.0
2009-07-01,12.72,47.75,2.23,8.04,0.0
2009-08-01,17.49,32.98,2.27,8.17,0.0
2009-09-01,17.48,36.06,2.99,10.76,0.0
2009-10-01,23.01,36.07,2.91,10.47,2.81
2009-11-01,27.55,50.21,2.65,9.55,55.08
2009-12-01,23.45,70.26,2.4,8.66,217.3
2010-01-01,23.9,67.48,2.19,7.88,62.23
2010-02-01,24.12,73.04,2.14,7.72,224.46
2010-03-01,22.32,78.22,2.03,7.3,122.2
2010-04-01,18.0,70.44,2.07,7.44,27.85
2010-05-01,14.2,63.57,2.11,7.61,10.76
2010-06-01,14.07,58.28,2.01,7.23,2.28
2010-07-01,12.04,45.77,2.49,8.96,8.37
2010-08-01,14.56,45.2,2.48,8.91,24.4
2010-09-01,19.13,42.64,2.86,10.31,1.84
2010-10-01,21.24,40.98,3.03,10.9,6.43
2010-11-01,23.19,37.23,2.82,10.14,12.54
2010-12-01,24.44,55.07,2.44,8.78,127.52
2011-01-01,23.43,71.65,2.15,7.75,183.69
2011-02-01,20.68,82.59,1.94,6.97,179.2
2011-03-01,19.59,79.2,1.95,7.01,85.61
2011-04-01,18.89,70.14,1.95,7.01,43.05
2011-05-01,15.87,66.11,1.95,7.0,10.82
2011-06-01,14.04,59.83,2.2,7.92,6.5
2011-07-01,13.53,49.85,2.35,8.46,3.82
2011-08-01,15.89,35.1,2.46,8.84,0.87
2011-09-01,20.38,32.62,2.54,9.15,3.84
2011-10-01,22.59,43.49,2.85,10.27,11.54
2011-11-01,25.32,45.92,2.91,10.46,31.28
2011-12-01,23.02,65.11,2.27,8.19,173.73
2012-01-01,23.39,66.78,2.17,7.82,137.79
2012-02-01,22.71,76.74,2.05,7.38,144.65
2012-03-01,20.92,73.67,2.0,7.22,116.6
2012-04-01,18.78,77.87,2.11,7.59,80.64
2012-05-01,16.76,67.55,1.81,6.53,4.3
2012-06-01,14.47,53.95,2.0,7.2,1.26
2012-07-01,13.09,45.69,2.19,7.89,0.86
2012-08-01,17.55,38.38,2.41,8.67,0.04
2012-09-01,21.65,34.77,2.71,9.77,0.65
2012-10-01,24.21,41.16,2.89,10.42,8.22
2012-11-01,23.87,60.92,3.0,10.8,64.46
2012-12-01,25.95,55.96,2.75,9.9,78.35
2013-01-01,23.09,68.89,1.99,7.17,180.73
2013-02-01,23.51,67.45,2.02,7.25,83.29
2013-03-01,21.29,66.58,2.2,7.91,55.16
2013-04-01,20.71,51.44,2.07,7.46,5.11
2013-05-01,17.95,49.65,2.22,7.99,2.88
2013-06-01,15.38,58.17,2.05,7.38,16.88
2013-07-01,15.1,42.43,2.32,8.35,1.47
2013-08-01,14.72,29.53,2.33,8.39,0.4
2013-09-01,18.62,37.18,3.03,10.91,1.07
2013-10-01,22.27,49.48,2.88,10.35,28.8
