pais_id,nonpais_id,provincia_id,nom_provincia,nom_localidad,nombre_vulgar,unidad_superficie,superficie
32,Argentina,14,CORDOBA,COLONIA MAUNIER,SOJA ,Hectareas,68
32,Argentina,14,CORDOBA,COLONIA TIROLESA,SOJA ,Hectareas,467
32,Argentina,14,CORDOBA,COLONIA VALTELINA,SOJA ,Hectareas,91
32,Argentina,14,CORDOBA,COME TIERRA,SOJA ,Hectareas,60
32,Argentina,14,CORDOBA,CORDOBA,SOJA ,Hectareas,631
32,Argentina,14,CORDOBA,CORONEL MOLDES,SOJA ,Hectareas,55
32,Argentina,14,CORDOBA,CORRAL DE BUSTOS,SOJA ,Hectareas,250
32,Argentina,14,CORDOBA,COSTA SACATE,SOJA ,Hectareas,243
32,Argentina,14,CORDOBA,CRUZ ALTA,SOJA ,Hectareas,137
32,Argentina,14,CORDOBA,CUATRO VIENTOS,SOJA ,Hectareas,100
32,Argentina,14,CORDOBA,DEL CAMPILLO,SOJA ,Hectareas,1442.1
32,Argentina,14,CORDOBA,DEVOTO,SOJA ,Hectareas,161
32,Argentina,14,CORDOBA,DIEGO DE ROJAS,SOJA ,Hectareas,107
32,Argentina,14,CORDOBA,EL ALCALDE,SOJA ,Hectareas,80
32,Argentina,14,CORDOBA,EL CRISPIN,SOJA ,Hectareas,286
32,Argentina,14,CORDOBA,EL ESPINILLAL,SOJA ,Hectareas,139
32,Argentina,14,CORDOBA,EL RODEO (CHURQUI CAÑADA-DPTO. TULU,SOJA ,Hectareas,185
32,Argentina,14,CORDOBA,EL TIO,SOJA ,Hectareas,466
32,Argentina,14,CORDOBA,ELENA,SOJA ,Hectareas,46
32,Argentina,14,CORDOBA,ESQUINA,SOJA ,Hectareas,482
32,Argentina,14,CORDOBA,ETRURIA,SOJA ,Hectareas,56
32,Argentina,14,CORDOBA,FREYRE,SOJA ,Hectareas,300
32,Argentina,14,CORDOBA,GENERAL BALDISSERA,SOJA ,Hectareas,228
32,Argentina,14,CORDOBA,GENERAL CABRERA,SOJA ,Hectareas,434
32,Argentina,14,CORDOBA,GENERAL DEHEZA,SOJA ,Hectareas,461
32,Argentina,14,CORDOBA,GENERAL LEVALLE,SOJA ,Hectareas,410
32,Argentina,14,CORDOBA,GENERAL PAZ,SOJA ,Hectareas,217
32,Argentina,14,CORDOBA,GENERAL ROCA,SOJA ,Hectareas,108
32,Argentina,14,CORDOBA,GUATIMOZIN,SOJA ,Hectareas,80
32,Argentina,14,CORDOBA,GUTENBERG,SOJA ,Hectareas,145
32,Argentina,14,CORDOBA,HERNANDO,SOJA ,Hectareas,456
32,Argentina,14,CORDOBA,HUINCA RENANCO,SOJA ,Hectareas,530
32,Argentina,14,CORDOBA,IDIAZABAL,SOJA ,Hectareas,320
32,Argentina,14,CORDOBA,INRIVILLE,SOJA ,Hectareas,561
32,Argentina,14,CORDOBA,ISLA LARGA,SOJA ,Hectareas,54
32,Argentina,14,CORDOBA,ISLA VERDE (DPTO. MARCOS JUAREZ),SOJA ,Hectareas,150
32,Argentina,14,CORDOBA,JAMES CRAIK,SOJA ,Hectareas,690
32,Argentina,14,CORDOBA,JESUS MARIA,SOJA ,Hectareas,568
32,Argentina,14,CORDOBA,JOVITA,SOJA ,Hectareas,229.5
32,Argentina,14,CORDOBA,JUAREZ CELMAN,SOJA ,Hectareas,40
32,Argentina,14,CORDOBA,JUSTINIANO POSSE,SOJA ,Hectareas,302
32,Argentina,14,CORDOBA,LA CARBONADA,SOJA ,Hectareas,22
32,Argentina,14,CORDOBA,LA CARLOTA,SOJA ,Hectareas,571
32,Argentina,14,CORDOBA,LA CAROLINA,SOJA ,Hectareas,122
32,Argentina,14,CORDOBA,LA CESIRA,SOJA ,Hectareas,300
32,Argentina,14,CORDOBA,LA FALDA DEL CARMEN,SOJA ,Hectareas,36
32,Argentina,14,CORDOBA,LA JARILLA,SOJA ,Hectareas,65
32,Argentina,14,CORDOBA,LA LAGUNA (DPTO. GRAL. SAN MARTIN),SOJA ,Hectareas,289.5
32,Argentina,14,CORDOBA,LA NACIONAL,SOJA ,Hectareas,79
32,Argentina,14,CORDOBA,LA PAQUITA,SOJA ,Hectareas,255
32,Argentina,14,CORDOBA,LA PARA,SOJA ,Hectareas,21
32,Argentina,14,CORDOBA,LA PAZ (ASCOCHINGA-DPTO. TOTORAL),SOJA ,Hectareas,53
32,Argentina,14,CORDOBA,LA PAZ (DPTO. SAN JAVIER),SOJA ,Hectareas,70
32,Argentina,14,CORDOBA,LA POSTA (DPTO. RIO PRIMERO),SOJA ,Hectareas,438
32,Argentina,14,CORDOBA,LA PUERTA (DPTO. RIO PRIMERO),SOJA ,Hectareas,70
32,Argentina,14,CORDOBA,LABORDE,SOJA ,Hectareas,195
32,Argentina,14,CORDOBA,LABOULAYE,SOJA ,Hectareas,958
32,Argentina,14,CORDOBA,LAS ACEQUIAS,SOJA ,Hectareas,190
32,Argentina,14,CORDOBA,LAS ARRIAS,SOJA ,Hectareas,1044
32,Argentina,14,CORDOBA,LAS ASTILLAS,SOJA ,Hectareas,80
32,Argentina,14,CORDOBA,LAS HIGUERAS (DPTO. RIO CUARTO),SOJA ,Hectareas,192
32,Argentina,14,CORDOBA,LAS JUNTURAS,SOJA ,Hectareas,172
32,Argentina,14,CORDOBA,LAS MOJARRAS,SOJA ,Hectareas,42
32,Argentina,14,CORDOBA,LAS PEÑAS (DPTO. TOTORAL),SOJA ,Hectareas,124
32,Argentina,14,CORDOBA,LAS VARILLAS,SOJA ,Hectareas,85
32,Argentina,14,CORDOBA,LAS VERTIENTES,SOJA ,Hectareas,155
32,Argentina,14,CORDOBA,LEONES,SOJA ,Hectareas,371.4
32,Argentina,14,CORDOBA,LOS CISNES,SOJA ,Hectareas,3746.5
32,Argentina,14,CORDOBA,LOS MISTOLES (DPTO. TOTORAL),SOJA ,Hectareas,2292
32,Argentina,14,CORDOBA,LOS QUEBRACHOS,SOJA ,Hectareas,22
32,Argentina,14,CORDOBA,LOS SURGENTES,SOJA ,Hectareas,52
32,Argentina,14,CORDOBA,LOZADA,SOJA ,Hectareas,74
32,Argentina,14,CORDOBA,LUQUE,SOJA ,Hectareas,357
32,Argentina,14,CORDOBA,LUXARDO,SOJA ,Hectareas,408
32,Argentina,14,CORDOBA,MARCOS JUAREZ,SOJA ,Hectareas,2545
32,Argentina,14,CORDOBA,MATTALDI,SOJA ,Hectareas,1472
32,Argentina,14,CORDOBA,MI GRANJA,SOJA ,Hectareas,50
32,Argentina,14,CORDOBA,MONTE BUEY,SOJA ,Hectareas,87
32,Argentina,14,CORDOBA,MONTE CRISTO,SOJA ,Hectareas,330
32,Argentina,14,CORDOBA,MONTE DEL ROSARIO,SOJA ,Hectareas,122
32,Argentina,14,CORDOBA,MONTE MAIZ,SOJA ,Hectareas,2387
32,Argentina,14,CORDOBA,MONTECRISTO,SOJA ,Hectareas,293
32,Argentina,14,CORDOBA,MORRISON,SOJA ,Hectareas,80
32,Argentina,14,CORDOBA,MORTEROS,SOJA ,Hectareas,340
32,Argentina,14,CORDOBA,NOETINGER,SOJA ,Hectareas,149
32,Argentina,14,CORDOBA,NUEVA ANDALUCIA,SOJA ,Hectareas,100
32,Argentina,14,CORDOBA,OBISPO TREJO,SOJA ,Hectareas,1046.6
32,Argentina,14,CORDOBA,OLAETA,SOJA ,Hectareas,215
32,Argentina,14,CORDOBA,OLIVA,SOJA ,Hectareas,562
32,Argentina,14,CORDOBA,ONCATIVO,SOJA ,Hectareas,674
32,Argentina,14,CORDOBA,ORDOÑEZ,SOJA ,Hectareas,59.5
32,Argentina,14,CORDOBA,PASCANAS,SOJA ,Hectareas,370
32,Argentina,14,CORDOBA,PASO DEL DURAZNO,SOJA ,Hectareas,30
32,Argentina,14,CORDOBA,PAUNERO,SOJA ,Hectareas,25
32,Argentina,14,CORDOBA,PILAR,SOJA ,Hectareas,42
32,Argentina,14,CORDOBA,PINCEN,SOJA ,Hectareas,232
32,Argentina,14,CORDOBA,PLAZA SAN FRANCISCO,SOJA ,Hectareas,35
32,Argentina,14,CORDOBA,PORTEÑA,SOJA ,Hectareas,363.5
32,Argentina,14,CORDOBA,POZO DEL MOLLE (DPTO. RIO SEGUNDO),SOJA ,Hectareas,195
32,Argentina,14,CORDOBA,PUENTE LOS MOLLES,SOJA ,Hectareas,161
32,Argentina,14,CORDOBA,PUNTA DEL AGUA (DPTO. RIO PRIMERO),SOJA ,Hectareas,208
32,Argentina,14,CORDOBA,QUEBRACHO HERRADO,SOJA ,Hectareas,474
32,Argentina,14,CORDOBA,RANGEL,SOJA ,Hectareas,115
32,Argentina,14,CORDOBA,RAYO CORTADO,SOJA ,Hectareas,1152
32,Argentina,14,CORDOBA,REDUCCION,SOJA ,Hectareas,137
32,Argentina,14,CORDOBA,RIO CUARTO,SOJA ,Hectareas,1169
32,Argentina,14,CORDOBA,RIO PRIMERO,SOJA ,Hectareas,1035
32,Argentina,14,CORDOBA,RIO SECO (DPTO. RIO CUARTO),SOJA ,Hectareas,375.94
32,Argentina,14,CORDOBA,RIO SECO (PICHANAS-DPTO. CRUZ DEL E,SOJA ,Hectareas,63.98
32,Argentina,14,CORDOBA,RIO SEGUNDO,SOJA ,Hectareas,515
32,Argentina,14,CORDOBA,RIO TERCERO,SOJA ,Hectareas,100
32,Argentina,14,CORDOBA,ROSALES,SOJA ,Hectareas,105
32,Argentina,14,CORDOBA,SACANTA,SOJA ,Hectareas,358
32,Argentina,14,CORDOBA,SAIRA,SOJA ,Hectareas,35
32,Argentina,14,CORDOBA,SALSIPUEDES,SOJA ,Hectareas,130
32,Argentina,14,CORDOBA,SAMPACHO,SOJA ,Hectareas,223
32,Argentina,14,CORDOBA,SAN AMBROSIO,SOJA ,Hectareas,175.5
32,Argentina,14,CORDOBA,SAN BARTOLO,SOJA ,Hectareas,94
32,Argentina,14,CORDOBA,SAN BASILIO,SOJA ,Hectareas,429
32,Argentina,14,CORDOBA,SAN FRANCISCO (DPTO. SAN JUSTO),SOJA ,Hectareas,342
32,Argentina,14,CORDOBA,SAN JOAQUIN,SOJA ,Hectareas,40
32,Argentina,14,CORDOBA,SANABRIA,SOJA ,Hectareas,189
32,Argentina,14,CORDOBA,SANTA ANA (MYRIAM STEFFORD-DPTO. SA,SOJA ,Hectareas,116
32,Argentina,14,CORDOBA,SANTA ELENA (DPTO. RIO SECO),SOJA ,Hectareas,225
32,Argentina,14,CORDOBA,SANTA EUFEMIA,SOJA ,Hectareas,498
32,Argentina,14,CORDOBA,SANTA ROSA (ARROYO ALGODON-DPTO. GR,SOJA ,Hectareas,117
32,Argentina,14,CORDOBA,SANTA ROSA DE RIO PRIMERO,SOJA ,Hectareas,1638
32,Argentina,14,CORDOBA,SANTIAGO TEMPLE,SOJA ,Hectareas,40
32,Argentina,14,CORDOBA,SATURNINO M. LASPIUR,SOJA ,Hectareas,445
32,Argentina,14,CORDOBA,SEBASTIAN ELCANO,SOJA ,Hectareas,224
32,Argentina,14,CORDOBA,SERRANO,SOJA ,Hectareas,206
32,Argentina,14,CORDOBA,SINSACATE,SOJA ,Hectareas,1754.05
32,Argentina,14,CORDOBA,TICINO,SOJA ,Hectareas,465
32,Argentina,14,CORDOBA,TINOCO,SOJA ,Hectareas,60
32,Argentina,14,CORDOBA,TIO PUJIO,SOJA ,Hectareas,25
32,Argentina,14,CORDOBA,TOLEDO,SOJA ,Hectareas,96
32,Argentina,14,CORDOBA,TRANSITO,SOJA ,Hectareas,580
32,Argentina,14,CORDOBA,TRES ESQUINAS,SOJA ,Hectareas,80
32,Argentina,14,CORDOBA,UCACHA,SOJA ,Hectareas,143
32,Argentina,14,CORDOBA,VIAMONTE,SOJA ,Hectareas,335
32,Argentina,14,CORDOBA,VICUÑA MACKENNA,SOJA ,Hectareas,541
32,Argentina,14,CORDOBA,VILLA ASCASUBI,SOJA ,Hectareas,54
32,Argentina,14,CORDOBA,VILLA DE MARIA DEL RIO SECO,SOJA ,Hectareas,575
32,Argentina,14,CORDOBA,VILLA DEL ROSARIO,SOJA ,Hectareas,310
32,Argentina,14,CORDOBA,VILLA DEL TOTORAL,SOJA ,Hectareas,481
32,Argentina,14,CORDOBA,VILLA ELISA,SOJA ,Hectareas,77
32,Argentina,14,CORDOBA,VILLA FONTANA,SOJA ,Hectareas,125
32,Argentina,14,CORDOBA,VILLA HUIDOBRO,SOJA ,Hectareas,559
32,Argentina,14,CORDOBA,VILLA MARIA,SOJA ,Hectareas,46.8
32,Argentina,14,CORDOBA,VILLA MARIA (DPTO. GENERAL SAN MARTIN),SOJA ,Hectareas,202.2
32,Argentina,14,CORDOBA,VILLA MARIA (JESUS MARIA-DPTO. COLON),SOJA ,Hectareas,55
32,Argentina,14,CORDOBA,VILLA NUEVA,SOJA ,Hectareas,339
32,Argentina,14,CORDOBA,VILLA VALERIA,SOJA ,Hectareas,225
32,Argentina,14,CORDOBA,WASHINGTON,SOJA ,Hectareas,307
32,Argentina,14,CORDOBA,WENCESLAO ESCALANTE,SOJA ,Hectareas,91
32,Argentina,14,CORDOBA,LA BARRANQUITA,SORGO FORRAJERO,Hectareas,13
32,Argentina,14,CORDOBA,ALEJO LEDESMA,SORGO FORRAJERO HIBRIDOS,Hectareas,134
32,Argentina,14,CORDOBA,CANALS,SORGO FORRAJERO HIBRIDOS,Hectareas,385
32,Argentina,14,CORDOBA,CHAJAN,SORGO FORRAJERO HIBRIDOS,Hectareas,76
32,Argentina,14,CORDOBA,CHALACEA,SORGO FORRAJERO HIBRIDOS,Hectareas,100
32,Argentina,14,CORDOBA,COLONIA CAROYA,SORGO FORRAJERO HIBRIDOS,Hectareas,68
32,Argentina,14,CORDOBA,COME TIERRA,SORGO FORRAJERO HIBRIDOS,Hectareas,65
32,Argentina,14,CORDOBA,CORRAL DE BUSTOS,SORGO FORRAJERO HIBRIDOS,Hectareas,20
32,Argentina,14,CORDOBA,CUATRO VIENTOS,SORGO FORRAJERO HIBRIDOS,Hectareas,17
32,Argentina,14,CORDOBA,ESPINILLO (DPTO. RIO CUARTO),SORGO FORRAJERO HIBRIDOS,Hectareas,30
32,Argentina,14,CORDOBA,LA BARRANQUITA,SORGO FORRAJERO HIBRIDOS,Hectareas,33.5
32,Argentina,14,CORDOBA,LA CAROLINA,SORGO FORRAJERO HIBRIDOS,Hectareas,17
32,Argentina,14,CORDOBA,LA PIEDRA BLANCA,SORGO FORRAJERO HIBRIDOS,Hectareas,32
32,Argentina,14,CORDOBA,LAS JUNTURAS,SORGO FORRAJERO HIBRIDOS,Hectareas,26
32,Argentina,14,CORDOBA,LAS VARAS,SORGO FORRAJERO HIBRIDOS,Hectareas,40
32,Argentina,14,CORDOBA,LAS VARILLAS,SORGO FORRAJERO HIBRIDOS,Hectareas,71
32,Argentina,14,CORDOBA,LAS VERTIENTES,SORGO FORRAJERO HIBRIDOS,Hectareas,355
32,Argentina,14,CORDOBA,MATORRALES,SORGO FORRAJERO HIBRIDOS,Hectareas,135
32,Argentina,14,CORDOBA,PASO DEL DURAZNO,SORGO FORRAJERO HIBRIDOS,Hectareas,168
32,Argentina,14,CORDOBA,RIO SECO (DPTO. RIO CUARTO),SORGO FORRAJERO HIBRIDOS,Hectareas,4
32,Argentina,14,CORDOBA,SAMPACHO,SORGO FORRAJERO HIBRIDOS,Hectareas,387.5
32,Argentina,14,CORDOBA,SANTA FLORA,SORGO FORRAJERO HIBRIDOS,Hectareas,24
32,Argentina,14,CORDOBA,SINSACATE,SORGO FORRAJERO HIBRIDOS,Hectareas,120
32,Argentina,14,CORDOBA,VIAMONTE,SORGO FORRAJERO HIBRIDOS,Hectareas,168
32,Argentina,14,CORDOBA,VILLA DEL ROSARIO,SORGO FORRAJERO HIBRIDOS,Hectareas,68
32,Argentina,14,CORDOBA,ALEJO LEDESMA,SORGO GRANIFERO HIBRIDOS,Hectareas,210
32,Argentina,14,CORDOBA,ARIAS,SORGO GRANIFERO HIBRIDOS,Hectareas,60
32,Argentina,14,CORDOBA,CAMILO ALDAO,SORGO GRANIFERO HIBRIDOS,Hectareas,72
32,Argentina,14,CORDOBA,LAS JUNTURAS,SORGO GRANIFERO HIBRIDOS,Hectareas,12
32,Argentina,14,CORDOBA,LAS VERTIENTES,SORGO GRANIFERO HIBRIDOS,Hectareas,290.5
32,Argentina,14,CORDOBA,PASO DEL DURAZNO,SORGO GRANIFERO HIBRIDOS,Hectareas,95
32,Argentina,14,CORDOBA,SANTA FLORA,SORGO GRANIFERO HIBRIDOS,Hectareas,26
32,Argentina,14,CORDOBA,VILLA ASCASUBI,SORGO GRANIFERO HIBRIDOS,Hectareas,70
32,Argentina,14,CORDOBA,SANTA TERESA,TRIGO FIDEOS O CANDEAL VARIEDAD,Hectareas,160
32,Argentina,14,CORDOBA,CORRAL DE BUSTOS,TRIGO PAN LINEA,Hectareas,60
32,Argentina,14,CORDOBA,HERNANDO,TRIGO PAN LINEA,Hectareas,32
32,Argentina,14,CORDOBA,LEONES,TRIGO PAN LINEA,Hectareas,28
32,Argentina,14,CORDOBA,MARCOS JUAREZ,TRIGO PAN LINEA,Hectareas,4.3
32,Argentina,14,CORDOBA,VILLA MARTA,TRIGO PAN LINEA,Hectareas,60
32,Argentina,14,CORDOBA,WENCESLAO ESCALANTE,TRIGO PAN LINEA,Hectareas,32
32,Argentina,14,CORDOBA,ABBURRA,TRIGO PAN VARIEDADES,Hectareas,130.8
32,Argentina,14,CORDOBA,ALEJANDRO ROCA,TRIGO PAN VARIEDADES,Hectareas,643
32,Argentina,14,CORDOBA,ALTO ALEGRE (DESPEÑADEROS-DPTO. SAN,TRIGO PAN VARIEDADES,Hectareas,30
32,Argentina,14,CORDOBA,ANA ZUMARAN,TRIGO PAN VARIEDADES,Hectareas,81
32,Argentina,14,CORDOBA,ARIAS,TRIGO PAN VARIEDADES,Hectareas,124
32,Argentina,14,CORDOBA,ARROYO ALGODON,TRIGO PAN VARIEDADES,Hectareas,65
32,Argentina,14,CORDOBA,ARROYO CABRAL,TRIGO PAN VARIEDADES,Hectareas,188
32,Argentina,14,CORDOBA,AUSONIA,TRIGO PAN VARIEDADES,Hectareas,100
32,Argentina,14,CORDOBA,BALLESTEROS,TRIGO PAN VARIEDADES,Hectareas,70
32,Argentina,14,CORDOBA,BELL VILLE,TRIGO PAN VARIEDADES,Hectareas,306
32,Argentina,14,CORDOBA,BRINKMANN,TRIGO PAN VARIEDADES,Hectareas,96
32,Argentina,14,CORDOBA,CALCHIN,TRIGO PAN VARIEDADES,Hectareas,163
32,Argentina,14,CORDOBA,CAMILO ALDAO,TRIGO PAN VARIEDADES,Hectareas,62
32,Argentina,14,CORDOBA,CAÑADA DE LUQUE,TRIGO PAN VARIEDADES,Hectareas,285
32,Argentina,14,CORDOBA,CAPILLA DE DOLORES,TRIGO PAN VARIEDADES,Hectareas,88
32,Argentina,14,CORDOBA,CARRILOBO,TRIGO PAN VARIEDADES,Hectareas,305
32,Argentina,14,CORDOBA,CHAZON,TRIGO PAN VARIEDADES,Hectareas,278
32,Argentina,14,CORDOBA,CINTRA,TRIGO PAN VARIEDADES,Hectareas,40
32,Argentina,14,CORDOBA,COLAZO,TRIGO PAN VARIEDADES,Hectareas,78
32,Argentina,14,CORDOBA,COLONIA 10 DE JULIO,TRIGO PAN VARIEDADES,Hectareas,20
32,Argentina,14,CORDOBA,COLONIA ALMADA,TRIGO PAN VARIEDADES,Hectareas,130
32,Argentina,14,CORDOBA,COLONIA COYUNDA,TRIGO PAN VARIEDADES,Hectareas,115
32,Argentina,14,CORDOBA,COLONIA SAN BARTOLOME,TRIGO PAN VARIEDADES,Hectareas,45
32,Argentina,14,CORDOBA,COLONIA VALTELINA,TRIGO PAN VARIEDADES,Hectareas,146.5
32,Argentina,14,CORDOBA,COLONIA VIGNAUD,TRIGO PAN VARIEDADES,Hectareas,25
32,Argentina,14,CORDOBA,CORRAL DE BUSTOS,TRIGO PAN VARIEDADES,Hectareas,128
32,Argentina,14,CORDOBA,CRUZ ALTA,TRIGO PAN VARIEDADES,Hectareas,44.4
32,Argentina,14,CORDOBA,DEVOTO,TRIGO PAN VARIEDADES,Hectareas,120
32,Argentina,14,CORDOBA,DIEGO DE ROJAS,TRIGO PAN VARIEDADES,Hectareas,113
32,Argentina,14,CORDOBA,EL FUERTECITO,TRIGO PAN VARIEDADES,Hectareas,53.5
32,Argentina,14,CORDOBA,ESQUINA,TRIGO PAN VARIEDADES,Hectareas,148
32,Argentina,14,CORDOBA,ETRURIA,TRIGO PAN VARIEDADES,Hectareas,23
32,Argentina,14,CORDOBA,FREYRE,TRIGO PAN VARIEDADES,Hectareas,278
32,Argentina,14,CORDOBA,GENERAL BALDISSERA,TRIGO PAN VARIEDADES,Hectareas,233
32,Argentina,14,CORDOBA,GENERAL CABRERA,TRIGO PAN VARIEDADES,Hectareas,167
32,Argentina,14,CORDOBA,GENERAL DEHEZA,TRIGO PAN VARIEDADES,Hectareas,381.32
32,Argentina,14,CORDOBA,GUATIMOZIN,TRIGO PAN VARIEDADES,Hectareas,88
32,Argentina,14,CORDOBA,HERNANDO,TRIGO PAN VARIEDADES,Hectareas,101
32,Argentina,14,CORDOBA,HUINCA RENANCO,TRIGO PAN VARIEDADES,Hectareas,160
32,Argentina,14,CORDOBA,INRIVILLE,TRIGO PAN VARIEDADES,Hectareas,201
32,Argentina,14,CORDOBA,ISLA VERDE (DPTO. MARCOS JUAREZ),TRIGO PAN VARIEDADES,Hectareas,120
32,Argentina,14,CORDOBA,JAMES CRAIK,TRIGO PAN VARIEDADES,Hectareas,219
32,Argentina,14,CORDOBA,JOVITA,TRIGO PAN VARIEDADES,Hectareas,100
32,Argentina,14,CORDOBA,JUSTINIANO POSSE,TRIGO PAN VARIEDADES,Hectareas,227.76
32,Argentina,14,CORDOBA,LA HERRADURA,TRIGO PAN VARIEDADES,Hectareas,48
32,Argentina,14,CORDOBA,LA LAGUNA (DPTO. GRAL. SAN MARTIN),TRIGO PAN VARIEDADES,Hectareas,416
32,Argentina,14,CORDOBA,LA PAQUITA,TRIGO PAN VARIEDADES,Hectareas,70
32,Argentina,14,CORDOBA,LABORDE,TRIGO PAN VARIEDADES,Hectareas,150
32,Argentina,14,CORDOBA,LABOULAYE,TRIGO PAN VARIEDADES,Hectareas,142
32,Argentina,14,CORDOBA,LAS ACEQUIAS,TRIGO PAN VARIEDADES,Hectareas,70
32,Argentina,14,CORDOBA,LAS JUNTURAS,TRIGO PAN VARIEDADES,Hectareas,269
32,Argentina,14,CORDOBA,LAS MOJARRAS,TRIGO PAN VARIEDADES,Hectareas,102
32,Argentina,14,CORDOBA,LAS VARILLAS,TRIGO PAN VARIEDADES,Hectareas,57
32,Argentina,14,CORDOBA,LEONES,TRIGO PAN VARIEDADES,Hectareas,300
32,Argentina,14,CORDOBA,LOS CISNES,TRIGO PAN VARIEDADES,Hectareas,1018.8
32,Argentina,14,CORDOBA,LOS COMETIERRA,TRIGO PAN VARIEDADES,Hectareas,40
32,Argentina,14,CORDOBA,LOS MISTOLES (DPTO. TOTORAL),TRIGO PAN VARIEDADES,Hectareas,70
32,Argentina,14,CORDOBA,LOS SURGENTES,TRIGO PAN VARIEDADES,Hectareas,50
32,Argentina,14,CORDOBA,LUQUE,TRIGO PAN VARIEDADES,Hectareas,110
32,Argentina,14,CORDOBA,MANFREDI,TRIGO PAN VARIEDADES,Hectareas,70
32,Argentina,14,CORDOBA,MARCOS JUAREZ,TRIGO PAN VARIEDADES,Hectareas,1650.9
32,Argentina,14,CORDOBA,MATTALDI,TRIGO PAN VARIEDADES,Hectareas,258
32,Argentina,14,CORDOBA,MONTE BUEY,TRIGO PAN VARIEDADES,Hectareas,116
32,Argentina,14,CORDOBA,MONTE MAIZ,TRIGO PAN VARIEDADES,Hectareas,706
32,Argentina,14,CORDOBA,MONTE REDONDO (VILLA DEL ROSARIO-DP,TRIGO PAN VARIEDADES,Hectareas,20
32,Argentina,14,CORDOBA,MORTEROS,TRIGO PAN VARIEDADES,Hectareas,75
32,Argentina,14,CORDOBA,NOETINGER,TRIGO PAN VARIEDADES,Hectareas,55
32,Argentina,14,CORDOBA,OLAETA,TRIGO PAN VARIEDADES,Hectareas,98
32,Argentina,14,CORDOBA,OLIVA,TRIGO PAN VARIEDADES,Hectareas,394.5
32,Argentina,14,CORDOBA,ONCATIVO,TRIGO PAN VARIEDADES,Hectareas,489
32,Argentina,14,CORDOBA,ORDOÑEZ,TRIGO PAN VARIEDADES,Hectareas,68
32,Argentina,14,CORDOBA,PASCANAS,TRIGO PAN VARIEDADES,Hectareas,88
32,Argentina,14,CORDOBA,PILAR,TRIGO PAN VARIEDADES,Hectareas,110
32,Argentina,14,CORDOBA,PLAZA LUXARDO,TRIGO PAN VARIEDADES,Hectareas,108
32,Argentina,14,CORDOBA,PORTEÑA,TRIGO PAN VARIEDADES,Hectareas,55
32,Argentina,14,CORDOBA,RAYO CORTADO,TRIGO PAN VARIEDADES,Hectareas,352
32,Argentina,14,CORDOBA,RINCON (DPTO. RIO SEGUNDO),TRIGO PAN VARIEDADES,Hectareas,40
32,Argentina,14,CORDOBA,RIO PRIMERO,TRIGO PAN VARIEDADES,Hectareas,35
32,Argentina,14,CORDOBA,S.M LASPIUR,TRIGO PAN VARIEDADES,Hectareas,201
32,Argentina,14,CORDOBA,SACANTA,TRIGO PAN VARIEDADES,Hectareas,101.5
32,Argentina,14,CORDOBA,SAMPACHO,TRIGO PAN VARIEDADES,Hectareas,245
32,Argentina,14,CORDOBA,SAN ANTONIO DE ARREDONDO,TRIGO PAN VARIEDADES,Hectareas,17.5
32,Argentina,14,CORDOBA,SAN FRANCISCO (DPTO. SAN JUSTO),TRIGO PAN VARIEDADES,Hectareas,94
32,Argentina,14,CORDOBA,SANABRIA,TRIGO PAN VARIEDADES,Hectareas,355
32,Argentina,14,CORDOBA,SANTA ROSA DE RIO PRIMERO,TRIGO PAN VARIEDADES,Hectareas,72
32,Argentina,14,CORDOBA,SINSACATE,TRIGO PAN VARIEDADES,Hectareas,118
32,Argentina,14,CORDOBA,TICINO,TRIGO PAN VARIEDADES,Hectareas,115
32,Argentina,14,CORDOBA,TRANSITO,TRIGO PAN VARIEDADES,Hectareas,150
32,Argentina,14,CORDOBA,VIAMONTE,TRIGO PAN VARIEDADES,Hectareas,337
32,Argentina,14,CORDOBA,VILLA DEL ROSARIO,TRIGO PAN VARIEDADES,Hectareas,77
32,Argentina,14,CORDOBA,VILLA DEL TOTORAL,TRIGO PAN VARIEDADES,Hectareas,50
32,Argentina,14,CORDOBA,VILLA ELISA,TRIGO PAN VARIEDADES,Hectareas,70
32,Argentina,14,CORDOBA,VILLA MARIA,TRIGO PAN VARIEDADES,Hectareas,35.9
32,Argentina,14,CORDOBA,VILLA MARIA (DPTO. GENERAL SAN MART,TRIGO PAN VARIEDADES,Hectareas,100
32,Argentina,14,CORDOBA,VILLA MARIA (JESUS MARIA-DPTO. COLO,TRIGO PAN VARIEDADES,Hectareas,8
32,Argentina,14,CORDOBA,VILLA NUEVA,TRIGO PAN VARIEDADES,Hectareas,167.5
32,Argentina,14,CORDOBA,WENCESLAO ESCALANTE,TRIGO PAN VARIEDADES,Hectareas,294
32,Argentina,14,CORDOBA,AVELLANEDA,TRITICALE ,Hectareas,23
32,Argentina,14,CORDOBA,LAS VERTIENTES,TRITICALE ,Hectareas,40
32,Argentina,14,CORDOBA,RIO CUARTO,TRITICALE ,Hectareas,8.4
32,Argentina,14,CORDOBA,MONTE CRISTO,ZAPALLITO REDONDO DE TRONCO HIBRIDO,Hectareas,10.5
32,Argentina,14,CORDOBA,RIO PRIMERO,ZAPALLITO REDONDO DE TRONCO VARIEDAD,Hectareas,11
