cultivo_nombre,anio,departamento_nombre,coords,organic_carbon,ph,clay,silt,sand,Nino_lag1,Nino_lag2,Nino_lag3,Nino_lag4,Nino_lag5,Nino_lag6,Nino_lag7,superficie_sembrada_ha,superficie_cosechada_ha,produccion_tn,rendimiento_kgxha
soja,2007,San Pedro,"(-57.96820584357142, -31.124683450000006)",8.573571428571428,6.575441176470588,41.13740458015267,44.54961832061068,14.473282442748092,0,0,0,1,1,1,1,100.0,95.0,152.0,1600.0
trigo,2007,San Pedro,"(-57.96820584357142, -31.124683450000006)",8.573571428571428,6.575441176470588,41.13740458015267,44.54961832061068,14.473282442748092,-1,-1,-1,-1,0,0,0,12100.0,12100.0,50820.0,4200.0
trigo,2007,San Pedro,"(-57.96820584357142, -31.124683450000006)",8.573571428571428,6.575441176470588,41.13740458015267,44.54961832061068,14.473282442748092,-1,-1,-1,-1,0,0,0,90.0,90.0,220.0,2444.0
soja,2007,San Roque,"(-58.66845722222222, -28.702124296296308)",4.54074074074074,6.748148148148148,22.77777777777778,22.14814814814815,55.14814814814815,0,0,0,1,1,1,1,730.0,675.0,1140.0,1689.0
girasol,2007,San Salvador,"(-58.493896290322546, -31.588305419354825)",11.033333333333331,7.122580645161291,40.96774193548387,51.354838709677416,7.645161290322581,0,0,0,1,1,1,1,6000.0,6000.0,8400.0,1400.0
soja,2007,San Salvador,"(-58.493896290322546, -31.588305419354825)",11.033333333333331,7.122580645161291,40.96774193548387,51.354838709677416,7.645161290322581,0,0,0,1,1,1,1,30000.0,29950.0,68380.0,2283.0
trigo,2007,San Salvador,"(-58.493896290322546, -31.588305419354825)",11.033333333333331,7.122580645161291,40.96774193548387,51.354838709677416,7.645161290322581,-1,-1,-1,-1,0,0,0,5500.0,5450.0,11445.0,2100.0
soja,2007,Santa Bárbara,"(-64.5641, -23.7505)",21.3,,64.0,22.0,14.0,0,0,0,1,1,1,1,2500.0,2500.0,7000.0,2800.0
soja,2007,Santa Rosa,"(-67.6375042413793, -33.03844527586209)",3.4379310344827587,8.61,5.333333333333333,43.66666666666666,51.333333333333336,0,0,0,1,1,1,1,25000.0,25000.0,75000.0,3000.0
trigo,2007,Santa Rosa,"(-67.6375042413793, -33.03844527586209)",3.4379310344827587,8.61,5.333333333333333,43.66666666666666,51.333333333333336,-1,-1,-1,-1,0,0,0,9500.0,9500.0,12350.0,1300.0
soja,2007,Santo Tomé,"(-56.36267162499998, -27.991642499999994)",11.87027027027027,4.585,28.825,25.175,46.125,0,0,0,1,1,1,1,3190.0,3020.0,5875.0,1945.0
soja,2007,Sauce,"(-58.72511645454545, -29.984378636363633)",6.127272727272728,7.681818181818182,35.0,46.18181818181818,19.0,0,0,0,1,1,1,1,4000.0,3660.0,6460.0,1765.0
trigo,2007,Sauce,"(-58.72511645454545, -29.984378636363633)",6.127272727272728,7.681818181818182,35.0,46.18181818181818,19.0,-1,-1,-1,-1,0,0,0,370.0,347.0,667.0,1922.0
soja,2007,Silípica,"(-64.116667, -28.044444666666667)",2.766666666666666,,5.5,43.333333333333336,51.16666666666666,0,0,0,1,1,1,1,200.0,200.0,407.0,2035.0
soja,2007,Simoca,"(-65.36166532499996, -27.328665150000006)",4.0075,7.8025,9.47222222222222,42.083333333333336,48.44444444444444,0,0,0,1,1,1,1,5420.0,5420.0,15718.0,2900.0
trigo,2007,Simoca,"(-65.36166532499996, -27.328665150000006)",4.0075,7.8025,9.47222222222222,42.083333333333336,48.44444444444444,-1,-1,-1,-1,0,0,0,4720.0,4170.0,5000.0,1199.0
soja,2007,Sobremonte,"(-63.983325, -29.929175)",15.44,7.15,26.3,56.7,17.5,0,0,0,1,1,1,1,15000.0,15000.0,35357.0,2357.0
cebada,2007,Suipacha,"(-59.68088586046519, -34.779298546511605)",8.751162790697675,7.852325581395348,23.32558139534884,59.7906976744186,17.011627906976745,-1,-1,-1,-1,0,0,0,200.0,200.0,600.0,3000.0
girasol,2007,Suipacha,"(-59.68088586046519, -34.779298546511605)",8.751162790697675,7.852325581395348,23.32558139534884,59.7906976744186,17.011627906976745,0,0,0,1,1,1,1,200.0,200.0,560.0,2800.0
soja,2007,Suipacha,"(-59.68088586046519, -34.779298546511605)",8.751162790697675,7.852325581395348,23.32558139534884,59.7906976744186,17.011627906976745,0,0,0,1,1,1,1,12500.0,9800.0,22020.0,2247.0
trigo,2007,Suipacha,"(-59.68088586046519, -34.779298546511605)",8.751162790697675,7.852325581395348,23.32558139534884,59.7906976744186,17.011627906976745,-1,-1,-1,-1,0,0,0,2500.0,2500.0,7000.0,2800.0
soja,2007,Tafí Viejo,"(-65.18868075, -26.723576375000004)",9.225,7.6,,,,0,0,0,1,1,1,1,930.0,930.0,2631.0,2829.0
girasol,2007,Tala,"(-59.25150374324327, -32.1194895810811)",12.247297297297298,7.317837837837837,44.31944444444444,50.52777777777778,5.138888888888889,0,0,0,1,1,1,1,3500.0,3500.0,6650.0,1900.0
soja,2007,Tala,"(-59.25150374324327, -32.1194895810811)",12.247297297297298,7.317837837837837,44.31944444444444,50.52777777777778,5.138888888888889,0,0,0,1,1,1,1,68000.0,67900.0,143405.0,2112.0
trigo,2007,Tala,"(-59.25150374324327, -32.1194895810811)",12.247297297297298,7.317837837837837,44.31944444444444,50.52777777777778,5.138888888888889,-1,-1,-1,-1,0,0,0,14000.0,14000.0,37800.0,2700.0
cebada,2007,Tandil,"(-59.3167020909091, -37.24775658545454)",13.18421052631579,7.870909090909091,33.1875,33.0,33.9375,-1,-1,-1,-1,0,0,0,17500.0,14500.0,49300.0,3400.0
girasol,2007,Tandil,"(-59.3167020909091, -37.24775658545454)",13.18421052631579,7.870909090909091,33.1875,33.0,33.9375,0,0,0,1,1,1,1,42000.0,41000.0,94300.0,2300.0
soja,2007,Tandil,"(-59.3167020909091, -37.24775658545454)",13.18421052631579,7.870909090909091,33.1875,33.0,33.9375,0,0,0,1,1,1,1,86500.0,83500.0,152592.0,1827.0
trigo,2007,Tandil,"(-59.3167020909091, -37.24775658545454)",13.18421052631579,7.870909090909091,33.1875,33.0,33.9375,-1,-1,-1,-1,0,0,0,92000.0,81000.0,202500.0,2500.0
cebada,2007,Tapalqué,"(-59.822185999999995, -36.364695499999996)",20.0,7.5225,36.66666666666666,26.5,31.5,-1,-1,-1,-1,0,0,0,100.0,100.0,200.0,2000.0
girasol,2007,Tapalqué,"(-59.822185999999995, -36.364695499999996)",20.0,7.5225,36.66666666666666,26.5,31.5,0,0,0,1,1,1,1,400.0,400.0,800.0,2000.0
soja,2007,Tapalqué,"(-59.822185999999995, -36.364695499999996)",20.0,7.5225,36.66666666666666,26.5,31.5,0,0,0,1,1,1,1,1400.0,1400.0,2717.0,1941.0
trigo,2007,Tapalqué,"(-59.822185999999995, -36.364695499999996)",20.0,7.5225,36.66666666666666,26.5,31.5,-1,-1,-1,-1,0,0,0,300.0,200.0,400.0,2000.0
cebada,2007,Tercero Arriba,"(-63.7935473952941, -32.25857713058823)",8.270454545454545,7.416470588235294,16.515151515151516,51.24242424242424,32.42424242424242,-1,-1,-1,-1,0,0,0,600.0,0.0,0.0,0.0
girasol,2007,Tercero Arriba,"(-63.7935473952941, -32.25857713058823)",8.270454545454545,7.416470588235294,16.515151515151516,51.24242424242424,32.42424242424242,0,0,0,1,1,1,1,364.0,364.0,801.0,2201.0
soja,2007,Tercero Arriba,"(-63.7935473952941, -32.25857713058823)",8.270454545454545,7.416470588235294,16.515151515151516,51.24242424242424,32.42424242424242,0,0,0,1,1,1,1,286200.0,273700.0,719202.0,2628.0
trigo,2007,Tercero Arriba,"(-63.7935473952941, -32.25857713058823)",8.270454545454545,7.416470588235294,16.515151515151516,51.24242424242424,32.42424242424242,-1,-1,-1,-1,0,0,0,70000.0,70000.0,189000.0,2700.0
cebada,2007,Toay,"(-64.68888866666667, -36.661111)",5.308333333333334,7.3,17.25,57.0,25.75,-1,-1,-1,-1,0,0,0,530.0,130.0,220.0,1692.0
girasol,2007,Toay,"(-64.68888866666667, -36.661111)",5.308333333333334,7.3,17.25,57.0,25.75,0,0,0,1,1,1,1,22000.0,20000.0,26000.0,1300.0
soja,2007,Toay,"(-64.68888866666667, -36.661111)",5.308333333333334,7.3,17.25,57.0,25.75,0,0,0,1,1,1,1,1100.0,900.0,513.0,570.0
trigo,2007,Toay,"(-64.68888866666667, -36.661111)",5.308333333333334,7.3,17.25,57.0,25.75,-1,-1,-1,-1,0,0,0,14000.0,14000.0,30800.0,2200.0
cebada,2007,Tornquist,"(-62.354590641176465, -38.181885767058816)",9.16875,7.976470588235294,23.866666666666667,25.933333333333334,50.53333333333333,-1,-1,-1,-1,0,0,0,1700.0,1550.0,3850.0,2484.0
girasol,2007,Tornquist,"(-62.354590641176465, -38.181885767058816)",9.16875,7.976470588235294,23.866666666666667,25.933333333333334,50.53333333333333,0,0,0,1,1,1,1,8000.0,8000.0,11200.0,1400.0
soja,2007,Tornquist,"(-62.354590641176465, -38.181885767058816)",9.16875,7.976470588235294,23.866666666666667,25.933333333333334,50.53333333333333,0,0,0,1,1,1,1,7200.0,7200.0,16334.0,2269.0
trigo,2007,Tornquist,"(-62.354590641176465, -38.181885767058816)",9.16875,7.976470588235294,23.866666666666667,25.933333333333334,50.53333333333333,-1,-1,-1,-1,0,0,0,70900.0,70900.0,134710.0,1900.0
soja,2007,Totoral,"(-64.10896435416664, -30.78777441666666)",11.30714285714286,7.12625,23.065217391304348,52.47826086956522,24.565217391304348,0,0,0,1,1,1,1,145000.0,144000.0,389469.0,2705.0
trigo,2007,Totoral,"(-64.10896435416664, -30.78777441666666)",11.30714285714286,7.12625,23.065217391304348,52.47826086956522,24.565217391304348,-1,-1,-1,-1,0,0,0,30000.0,30000.0,78000.0,2600.0
cebada,2007,Trenel,"(-64.19264717647059, -35.59955888294118)",10.241176470588234,7.183333333333334,15.0,27.83333333333333,57.25,-1,-1,-1,-1,0,0,0,1000.0,400.0,1200.0,3000.0
girasol,2007,Trenel,"(-64.19264717647059, -35.59955888294118)",10.241176470588234,7.183333333333334,15.0,27.83333333333333,57.25,0,0,0,1,1,1,1,11200.0,10800.0,9700.0,898.0
soja,2007,Trenel,"(-64.19264717647059, -35.59955888294118)",10.241176470588234,7.183333333333334,15.0,27.83333333333333,57.25,0,0,0,1,1,1,1,7700.0,7300.0,12400.0,1699.0
trigo,2007,Trenel,"(-64.19264717647059, -35.59955888294118)",10.241176470588234,7.183333333333334,15.0,27.83333333333333,57.25,-1,-1,-1,-1,0,0,0,15700.0,15400.0,46200.0,3000.0
cebada,2007,Trenque Lauquen,"(-62.50972222, -36.38972222)",15.0,7.82,17.0,25.6,57.4,-1,-1,-1,-1,0,0,0,7100.0,5440.0,22780.0,4188.0
girasol,2007,Trenque Lauquen,"(-62.50972222, -36.38972222)",15.0,7.82,17.0,25.6,57.4,0,0,0,1,1,1,1,38900.0,38900.0,89470.0,2300.0
soja,2007,Trenque Lauquen,"(-62.50972222, -36.38972222)",15.0,7.82,17.0,25.6,57.4,0,0,0,1,1,1,1,142400.0,142400.0,395549.0,2778.0
trigo,2007,Trenque Lauquen,"(-62.50972222, -36.38972222)",15.0,7.82,17.0,25.6,57.4,-1,-1,-1,-1,0,0,0,32100.0,32100.0,122030.0,3802.0
cebada,2007,Tres Arroyos,"(-60.098355890666674, -38.489948417333316)",8.856666666666666,6.98,24.366666666666667,32.733333333333334,43.1,-1,-1,-1,-1,0,0,0,44050.0,44050.0,158580.0,3600.0
girasol,2007,Tres Arroyos,"(-60.098355890666674, -38.489948417333316)",8.856666666666666,6.98,24.366666666666667,32.733333333333334,43.1,0,0,0,1,1,1,1,165000.0,157500.0,236250.0,1500.0
soja,2007,Tres Arroyos,"(-60.098355890666674, -38.489948417333316)",8.856666666666666,6.98,24.366666666666667,32.733333333333334,43.1,0,0,0,1,1,1,1,69300.0,65400.0,133365.0,2039.0
trigo,2007,Tres Arroyos,"(-60.098355890666674, -38.489948417333316)",8.856666666666666,6.98,24.366666666666667,32.733333333333334,43.1,-1,-1,-1,-1,0,0,0,213040.0,213040.0,509090.0,2390.0
soja,2007,Tulumba,"(-64.588889, -30.008083)",10.1,7.53,,,,0,0,0,1,1,1,1,122000.0,119000.0,318033.0,2673.0
trigo,2007,Tulumba,"(-64.588889, -30.008083)",10.1,7.53,,,,-1,-1,-1,-1,0,0,0,25000.0,24600.0,54120.0,2200.0
cebada,2007,Unión,"(-62.77665768333333, -32.69359067222226)",6.909883720930233,7.848166666666667,18.976047904191617,55.37724550898204,25.820359281437124,-1,-1,-1,-1,0,0,0,1500.0,900.0,2700.0,3000.0
girasol,2007,Unión,"(-62.77665768333333, -32.69359067222226)",6.909883720930233,7.848166666666667,18.976047904191617,55.37724550898204,25.820359281437124,0,0,0,1,1,1,1,4800.0,4800.0,10560.0,2200.0
soja,2007,Unión,"(-62.77665768333333, -32.69359067222226)",6.909883720930233,7.848166666666667,18.976047904191617,55.37724550898204,25.820359281437124,0,0,0,1,1,1,1,567000.0,565900.0,1786408.0,3157.0
trigo,2007,Unión,"(-62.77665768333333, -32.69359067222226)",6.909883720930233,7.848166666666667,18.976047904191617,55.37724550898204,25.820359281437124,-1,-1,-1,-1,0,0,0,164500.0,159100.0,604580.0,3800.0
cebada,2007,Uruguay,"(-58.35949311627909, -32.62571774418606)",11.583333333333334,7.043023255813954,36.47058823529412,33.088235294117645,30.73529411764705,-1,-1,-1,-1,0,0,0,890.0,670.0,840.0,1254.0
girasol,2007,Uruguay,"(-58.35949311627909, -32.62571774418606)",11.583333333333334,7.043023255813954,36.47058823529412,33.088235294117645,30.73529411764705,0,0,0,1,1,1,1,3500.0,3500.0,6650.0,1900.0
soja,2007,Uruguay,"(-58.35949311627909, -32.62571774418606)",11.583333333333334,7.043023255813954,36.47058823529412,33.088235294117645,30.73529411764705,0,0,0,1,1,1,1,130000.0,129000.0,273510.0,2120.0
trigo,2007,Uruguay,"(-58.35949311627909, -32.62571774418606)",11.583333333333334,7.043023255813954,36.47058823529412,33.088235294117645,30.73529411764705,-1,-1,-1,-1,0,0,0,17500.0,17350.0,46845.0,2700.0
cebada,2007,Utracán,"(-64.97265433962964, -37.24455239481481)",4.418518518518519,7.858620689655172,8.375,19.08333333333333,72.66666666666667,-1,-1,-1,-1,0,0,0,330.0,130.0,150.0,1154.0
girasol,2007,Utracán,"(-64.97265433962964, -37.24455239481481)",4.418518518518519,7.858620689655172,8.375,19.08333333333333,72.66666666666667,0,0,0,1,1,1,1,9500.0,8500.0,10200.0,1200.0
soja,2007,Utracán,"(-64.97265433962964, -37.24455239481481)",4.418518518518519,7.858620689655172,8.375,19.08333333333333,72.66666666666667,0,0,0,1,1,1,1,400.0,300.0,171.0,570.0
trigo,2007,Utracán,"(-64.97265433962964, -37.24455239481481)",4.418518518518519,7.858620689655172,8.375,19.08333333333333,72.66666666666667,-1,-1,-1,-1,0,0,0,12000.0,12000.0,26400.0,2200.0
girasol,2007,Vera,"(-60.38295687500005, -29.082739925)",11.4525,7.869047619047619,35.507462686567166,46.91044776119403,17.71641791044776,0,0,0,1,1,1,1,28000.0,28000.0,56000.0,2000.0
soja,2007,Vera,"(-60.38295687500005, -29.082739925)",11.4525,7.869047619047619,35.507462686567166,46.91044776119403,17.71641791044776,0,0,0,1,1,1,1,25000.0,19500.0,19646.0,1007.0
trigo,2007,Vera,"(-60.38295687500005, -29.082739925)",11.4525,7.869047619047619,35.507462686567166,46.91044776119403,17.71641791044776,-1,-1,-1,-1,0,0,0,5000.0,5000.0,8500.0,1700.0
girasol,2007,Victoria,"(-60.095536553191565, -32.53125878723409)",8.930851063829786,6.804574468085106,31.0531914893617,58.659574468085104,10.382978723404255,0,0,0,1,1,1,1,1000.0,1000.0,2600.0,2600.0
soja,2007,Victoria,"(-60.095536553191565, -32.53125878723409)",8.930851063829786,6.804574468085106,31.0531914893617,58.659574468085104,10.382978723404255,0,0,0,1,1,1,1,111000.0,110350.0,303040.0,2746.0
trigo,2007,Victoria,"(-60.095536553191565, -32.53125878723409)",8.930851063829786,6.804574468085106,31.0531914893617,58.659574468085104,10.382978723404255,-1,-1,-1,-1,0,0,0,36000.0,36000.0,111600.0,3100.0
girasol,2007,Villaguay,"(-59.10065409000003, -31.696664588888865)",13.85056179775281,7.442333333333334,41.48837209302326,54.76744186046512,3.779069767441861,0,0,0,1,1,1,1,10000.0,10000.0,17000.0,1700.0
soja,2007,Villaguay,"(-59.10065409000003, -31.696664588888865)",13.85056179775281,7.442333333333334,41.48837209302326,54.76744186046512,3.779069767441861,0,0,0,1,1,1,1,137000.0,136750.0,360860.0,2639.0
trigo,2007,Villaguay,"(-59.10065409000003, -31.696664588888865)",13.85056179775281,7.442333333333334,41.48837209302326,54.76744186046512,3.779069767441861,-1,-1,-1,-1,0,0,0,13000.0,13000.0,29900.0,2300.0
cebada,2007,Villarino,"(-62.67585449063665, -39.12709374790269)",5.833596837944665,8.310377358490566,14.87958115183246,21.523316062176164,63.8860103626943,-1,-1,-1,-1,0,0,0,600.0,600.0,2340.0,3900.0
girasol,2007,Villarino,"(-62.67585449063665, -39.12709374790269)",5.833596837944665,8.310377358490566,14.87958115183246,21.523316062176164,63.8860103626943,0,0,0,1,1,1,1,10600.0,10600.0,14628.0,1380.0
soja,2007,Villarino,"(-62.67585449063665, -39.12709374790269)",5.833596837944665,8.310377358490566,14.87958115183246,21.523316062176164,63.8860103626943,0,0,0,1,1,1,1,950.0,350.0,500.0,1429.0
trigo,2007,Villarino,"(-62.67585449063665, -39.12709374790269)",5.833596837944665,8.310377358490566,14.87958115183246,21.523316062176164,63.8860103626943,-1,-1,-1,-1,0,0,0,70400.0,68400.0,118355.0,1730.0
cebada,2007,Zárate,"(-59.13666946153845, -34.10171176923076)",7.015384615384616,6.630769230769231,34.68421052631579,56.36842105263158,9.026315789473683,-1,-1,-1,-1,0,0,0,850.0,850.0,3060.0,3600.0
girasol,2007,Zárate,"(-59.13666946153845, -34.10171176923076)",7.015384615384616,6.630769230769231,34.68421052631579,56.36842105263158,9.026315789473683,0,0,0,1,1,1,1,1300.0,1300.0,2860.0,2200.0
soja,2007,Zárate,"(-59.13666946153845, -34.10171176923076)",7.015384615384616,6.630769230769231,34.68421052631579,56.36842105263158,9.026315789473683,0,0,0,1,1,1,1,26350.0,26350.0,85057.0,3228.0
trigo,2007,Zárate,"(-59.13666946153845, -34.10171176923076)",7.015384615384616,6.630769230769231,34.68421052631579,56.36842105263158,9.026315789473683,-1,-1,-1,-1,0,0,0,2950.0,2950.0,12100.0,4102.0
cebada,2008,25 de Mayo,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244,0,0,0,0,-1,-1,-1,6700.0,6700.0,24790.0,3700.0
girasol,2008,25 de Mayo,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244,-1,-1,-1,-1,-1,-1,-1,2600.0,2600.0,6500.0,2500.0
girasol,2008,25 de Mayo,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244,-1,-1,-1,-1,-1,-1,-1,10500.0,5500.0,5500.0,1000.0
soja,2008,25 de Mayo,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244,-1,-1,-1,-1,-1,-1,-1,59400.0,52700.0,61230.0,1162.0
soja,2008,25 de Mayo,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244,-1,-1,-1,-1,-1,-1,-1,427.0,356.0,356.0,1000.0
trigo,2008,25 de Mayo,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244,0,0,0,0,-1,-1,-1,22000.0,22000.0,79200.0,3600.0
cebada,2008,9 de Julio,"(-62.52683438541671, -33.638823250000016)",8.251041666666667,7.684848484848485,23.33333333333333,35.26923076923077,41.52564102564103,0,0,0,0,-1,-1,-1,4000.0,4000.0,10000.0,2500.0
girasol,2008,9 de Julio,"(-62.52683438541671, -33.638823250000016)",8.251041666666667,7.684848484848485,23.33333333333333,35.26923076923077,41.52564102564103,-1,-1,-1,-1,-1,-1,-1,7500.0,7500.0,18750.0,2500.0
girasol,2008,9 de Julio,"(-62.52683438541671, -33.638823250000016)",8.251041666666667,7.684848484848485,23.33333333333333,35.26923076923077,41.52564102564103,-1,-1,-1,-1,-1,-1,-1,6000.0,3200.0,3520.0,1100.0
girasol,2008,9 de Julio,"(-62.52683438541671, -33.638823250000016)",8.251041666666667,7.684848484848485,23.33333333333333,35.26923076923077,41.52564102564103,-1,-1,-1,-1,-1,-1,-1,12000.0,9500.0,5700.0,600.0
soja,2008,9 de Julio,"(-62.52683438541671, -33.638823250000016)",8.251041666666667,7.684848484848485,23.33333333333333,35.26923076923077,41.52564102564103,-1,-1,-1,-1,-1,-1,-1,136848.0,132826.0,165369.0,1245.0
soja,2008,9 de Julio,"(-62.52683438541671, -33.638823250000016)",8.251041666666667,7.684848484848485,23.33333333333333,35.26923076923077,41.52564102564103,-1,-1,-1,-1,-1,-1,-1,71100.0,56880.0,51192.0,900.0
soja,2008,9 de Julio,"(-62.52683438541671, -33.638823250000016)",8.251041666666667,7.684848484848485,23.33333333333333,35.26923076923077,41.52564102564103,-1,-1,-1,-1,-1,-1,-1,72500.0,48900.0,27200.0,556.0
trigo,2008,9 de Julio,"(-62.52683438541671, -33.638823250000016)",8.251041666666667,7.684848484848485,23.33333333333333,35.26923076923077,41.52564102564103,0,0,0,0,-1,-1,-1,20000.0,20000.0,50000.0,2500.0
cebada,2008,Adolfo Alsina,"(-63.433038088235286, -38.57137276470588)",7.823529411764706,7.034999999999999,17.074074074074073,20.185185185185187,62.851851851851855,0,0,0,0,-1,-1,-1,25500.0,15000.0,30000.0,2000.0
girasol,2008,Adolfo Alsina,"(-63.433038088235286, -38.57137276470588)",7.823529411764706,7.034999999999999,17.074074074074073,20.185185185185187,62.851851851851855,-1,-1,-1,-1,-1,-1,-1,72000.0,72000.0,86400.0,1200.0
soja,2008,Adolfo Alsina,"(-63.433038088235286, -38.57137276470588)",7.823529411764706,7.034999999999999,17.074074074074073,20.185185185185187,62.851851851851855,-1,-1,-1,-1,-1,-1,-1,83068.0,70607.0,53184.0,753.0
trigo,2008,Adolfo Alsina,"(-63.433038088235286, -38.57137276470588)",7.823529411764706,7.034999999999999,17.074074074074073,20.185185185185187,62.851851851851855,0,0,0,0,-1,-1,-1,96000.0,94000.0,122350.0,1302.0
cebada,2008,Adolfo Gonzales Chaves,"(-60.29572520000001, -37.957004132)",13.96,8.14,33.8,30.8,35.6,0,0,0,0,-1,-1,-1,6300.0,6300.0,20475.0,3250.0
girasol,2008,Adolfo Gonzales Chaves,"(-60.29572520000001, -37.957004132)",13.96,8.14,33.8,30.8,35.6,-1,-1,-1,-1,-1,-1,-1,27900.0,27900.0,33480.0,1200.0
soja,2008,Adolfo Gonzales Chaves,"(-60.29572520000001, -37.957004132)",13.96,8.14,33.8,30.8,35.6,-1,-1,-1,-1,-1,-1,-1,80787.0,78787.0,52751.0,670.0
trigo,2008,Adolfo Gonzales Chaves,"(-60.29572520000001, -37.957004132)",13.96,8.14,33.8,30.8,35.6,0,0,0,0,-1,-1,-1,92050.0,91900.0,166116.0,1808.0
girasol,2008,Aguirre,"(-62.49596035714285, -29.32109964285715)",10.228571428571428,,28.454545454545453,49.81818181818182,21.818181818181817,-1,-1,-1,-1,-1,-1,-1,900.0,300.0,150.0,500.0
soja,2008,Aguirre,"(-62.49596035714285, -29.32109964285715)",10.228571428571428,,28.454545454545453,49.81818181818182,21.818181818181817,-1,-1,-1,-1,-1,-1,-1,13000.0,4500.0,2250.0,500.0
trigo,2008,Aguirre,"(-62.49596035714285, -29.32109964285715)",10.228571428571428,,28.454545454545453,49.81818181818182,21.818181818181817,0,0,0,0,-1,-1,-1,300.0,0.0,0.0,0.0
girasol,2008,Alberdi,"(-62.19813817030304, -26.533770666666666)",10.55,7.025714285714286,15.181818181818182,49.93939393939394,34.84848484848485,-1,-1,-1,-1,-1,-1,-1,1500.0,800.0,560.0,700.0
soja,2008,Alberdi,"(-62.19813817030304, -26.533770666666666)",10.55,7.025714285714286,15.181818181818182,49.93939393939394,34.84848484848485,-1,-1,-1,-1,-1,-1,-1,49900.0,31900.0,35090.0,1100.0
trigo,2008,Alberdi,"(-62.19813817030304, -26.533770666666666)",10.55,7.025714285714286,15.181818181818182,49.93939393939394,34.84848484848485,0,0,0,0,-1,-1,-1,5000.0,3800.0,2280.0,600.0
cebada,2008,Alberti,"(-60.38884175, -34.98288008437499)",10.24375,6.629,21.09090909090909,34.90909090909091,44.09090909090909,0,0,0,0,-1,-1,-1,4000.0,4000.0,12800.0,3200.0
girasol,2008,Alberti,"(-60.38884175, -34.98288008437499)",10.24375,6.629,21.09090909090909,34.90909090909091,44.09090909090909,-1,-1,-1,-1,-1,-1,-1,400.0,400.0,720.0,1800.0
soja,2008,Alberti,"(-60.38884175, -34.98288008437499)",10.24375,6.629,21.09090909090909,34.90909090909091,44.09090909090909,-1,-1,-1,-1,-1,-1,-1,46667.0,45177.0,29654.0,656.0
trigo,2008,Alberti,"(-60.38884175, -34.98288008437499)",10.24375,6.629,21.09090909090909,34.90909090909091,44.09090909090909,0,0,0,0,-1,-1,-1,11000.0,10850.0,31470.0,2900.0
soja,2008,Anta,"(-64.11701215658371, -25.041284130462575)",7.364412811387901,7.337142857142857,22.23487544483985,41.99288256227758,36.4963768115942,-1,-1,-1,-1,-1,-1,-1,285500.0,285500.0,713750.0,2500.0
trigo,2008,Anta,"(-64.11701215658371, -25.041284130462575)",7.364412811387901,7.337142857142857,22.23487544483985,41.99288256227758,36.4963768115942,0,0,0,0,-1,-1,-1,110000.0,110000.0,165000.0,1500.0
cebada,2008,Arrecifes,"(-60.05501823014284, -33.99178255571427)",8.405755395683453,7.063214285714285,29.40944881889764,58.24409448818898,12.48031496062992,0,0,0,0,-1,-1,-1,200.0,200.0,360.0,1800.0
girasol,2008,Arrecifes,"(-60.05501823014284, -33.99178255571427)",8.405755395683453,7.063214285714285,29.40944881889764,58.24409448818898,12.48031496062992,-1,-1,-1,-1,-1,-1,-1,1400.0,1400.0,2800.0,2000.0
soja,2008,Arrecifes,"(-60.05501823014284, -33.99178255571427)",8.405755395683453,7.063214285714285,29.40944881889764,58.24409448818898,12.48031496062992,-1,-1,-1,-1,-1,-1,-1,72550.0,72350.0,92195.0,1274.0
trigo,2008,Arrecifes,"(-60.05501823014284, -33.99178255571427)",8.405755395683453,7.063214285714285,29.40944881889764,58.24409448818898,12.48031496062992,0,0,0,0,-1,-1,-1,13650.0,13300.0,30590.0,2300.0
cebada,2008,Atreucó,"(-63.695238142857136, -37.12619028571429)",4.871428571428572,7.266666666666667,12.666666666666666,19.0,68.33333333333333,0,0,0,0,-1,-1,-1,1500.0,1000.0,1100.0,1100.0
girasol,2008,Atreucó,"(-63.695238142857136, -37.12619028571429)",4.871428571428572,7.266666666666667,12.666666666666666,19.0,68.33333333333333,-1,-1,-1,-1,-1,-1,-1,70000.0,67000.0,53600.0,800.0
soja,2008,Atreucó,"(-63.695238142857136, -37.12619028571429)",4.871428571428572,7.266666666666667,12.666666666666666,19.0,68.33333333333333,-1,-1,-1,-1,-1,-1,-1,21700.0,16700.0,11325.0,678.0
trigo,2008,Atreucó,"(-63.695238142857136, -37.12619028571429)",4.871428571428572,7.266666666666667,12.666666666666666,19.0,68.33333333333333,0,0,0,0,-1,-1,-1,34000.0,30600.0,36720.0,1200.0
